2020-04-10 18:17:15,158 - <ppdet.data.source.insects> - INFO: 245 samples in file dataset/insects/val/annotations/xmls
2020-04-10 18:17:15,159 - <root> - INFO: places would be ommited when DataLoader is not iterable
2020-04-10 18:17:17,556 - <ppdet.utils.download> - INFO: Found /home/aistudio/.cache/paddle/weights/yolov3_darknet
2020-04-10 18:17:17,557 - <ppdet.utils.checkpoint> - INFO: Loading parameters from /home/aistudio/.cache/paddle/weights/yolov3_darknet...
2020-04-10 18:17:17,876 - <paddle.fluid.io> - WARNING: /tmp/tmpn603oxyx/yolov3_darknet.pdparams not found, try to load model file saved with [ save_params, save_persistables, save_vars ]
2020-04-10 18:17:18,519 - <ppdet.data.source.insects> - INFO: 1693 samples in file dataset/insects/train/annotations/xmls
2020-04-10 18:17:18,520 - <root> - INFO: places would be ommited when DataLoader is not iterable
2020-04-10 18:57:43,382 - <__main__> - INFO: iter: 1660, lr: 0.000830, 'loss': '28.126179', time: 1.609, eta: 8:11:51
2020-04-10 18:58:13,695 - <__main__> - INFO: iter: 1680, lr: 0.000840, 'loss': '30.211143', time: 1.516, eta: 7:42:46
2020-04-10 18:58:40,820 - <__main__> - INFO: iter: 1700, lr: 0.000850, 'loss': '29.321421', time: 1.356, eta: 6:53:39
2020-04-10 18:59:11,922 - <__main__> - INFO: iter: 1720, lr: 0.000860, 'loss': '28.764433', time: 1.555, eta: 7:53:46
2020-04-10 18:59:42,442 - <__main__> - INFO: iter: 1740, lr: 0.000870, 'loss': '27.295853', time: 1.526, eta: 7:44:25
2020-04-10 19:00:13,458 - <__main__> - INFO: iter: 1760, lr: 0.000880, 'loss': '27.495331', time: 1.551, eta: 7:51:26
2020-04-10 19:00:44,497 - <__main__> - INFO: iter: 1780, lr: 0.000890, 'loss': '27.862604', time: 1.552, eta: 7:51:16
2020-04-10 19:01:13,009 - <__main__> - INFO: iter: 1800, lr: 0.000900, 'loss': '27.449451', time: 1.426, eta: 7:12:26
2020-04-10 19:01:42,367 - <__main__> - INFO: iter: 1820, lr: 0.000910, 'loss': '27.945196', time: 1.468, eta: 7:24:45
2020-04-10 19:02:11,014 - <__main__> - INFO: iter: 1840, lr: 0.000920, 'loss': '28.830069', time: 1.432, eta: 7:13:31
2020-04-10 19:02:39,874 - <__main__> - INFO: iter: 1860, lr: 0.000930, 'loss': '27.541782', time: 1.443, eta: 7:16:15
2020-04-10 19:03:08,893 - <__main__> - INFO: iter: 1880, lr: 0.000940, 'loss': '27.797401', time: 1.451, eta: 7:18:11
2020-04-10 19:03:38,789 - <__main__> - INFO: iter: 1900, lr: 0.000950, 'loss': '26.915840', time: 1.495, eta: 7:30:55
2020-04-10 19:04:08,964 - <__main__> - INFO: iter: 1920, lr: 0.000960, 'loss': '27.710182', time: 1.509, eta: 7:34:37
2020-04-10 19:04:38,308 - <__main__> - INFO: iter: 1940, lr: 0.000970, 'loss': '26.685688', time: 1.467, eta: 7:21:38
